NPF,PUMA,WGTP
2,48-02102,88
2,48-02102,88
2,48-02102,88
2,48-02102,88
2,48-02102,88
2,48-02102,89
2,48-02102,89
2,48-02102,89
2,48-02102,89
2,48-02102,89
2,48-02102,89
2,48-02102,89
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,82
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,81
2,48-02102,80
2,48-02102,80
2,48-02102,80
2,48-02102,80
2,48-02102,80
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,87
2,48-02102,76
2,48-02102,76
2,48-02102,76
2,48-02102,76
2,48-02102,76
2,48-02102,76
2,48-02102,76
2,48-02102,73
2,48-02102,73
2,48-02102,73
2,48-02102,73
2,48-02102,73
2,48-02102,73
2,48-02102,73
2,48-02102,72
2,48-02102,72
2,48-02102,72
2,48-02102,72
2,48-02102,72
2,48-02102,72
2,48-02102,75
2,48-02102,75
2,48-02102,75
2,48-02102,75
2,48-02102,75
2,48-02102,75
2,48-02102,75
2,48-02102,75
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,66
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,70
2,48-02102,71
2,48-02102,71
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,103
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
2,48-02102,99
3,48-02101,218
3,48-02101,218
3,48-02101,218
3,48-02101,218
3,48-02101,218
3,48-02101,218
3,48-02101,218
3,48-02101,218
3,48-02101,218
3,48-02101,146
3,48-02101,147
3,48-02101,147
3,48-02101,150
3,48-02101,151
3,48-02101,146
3,48-02101,151
3,48-02101,146
3,48-02101,147
3,48-02101,149
3,48-02101,149
3,48-02101,149
3,48-02101,148
3,48-02101,132
3,48-02101,135
3,48-02101,132
3,48-02101,135
3,48-02101,134
3,48-02101,135
3,48-02101,132
3,48-02101,134
3,48-02101,134
3,48-02101,132
3,48-02101,133
3,48-02101,132
3,48-02101,134
3,48-02101,134
3,48-02101,135
3,48-02101,132
3,48-02101,133
3,48-02101,134
3,48-02101,132
3,48-02101,132
3,48-02101,132
2,48-02101,142
2,48-02101,142
2,48-02101,137
2,48-02101,133
2,48-02101,131
2,48-02101,136
2,48-02101,142
2,48-02101,129
2,48-02101,136
2,48-02101,139
2,48-02101,131
2,48-02101,137
2,48-02101,138
2,48-02101,143
2,48-02101,140
2,48-02101,139
2,48-02101,135
2,48-02101,135
2,48-02101,158
2,48-02101,155
2,48-02101,154
2,48-02101,156
2,48-02101,156
2,48-02101,158
2,48-02101,157
2,48-02101,153
2,48-02101,152
2,48-02101,158
2,48-02101,158
2,48-02101,159
2,48-02101,152
2,48-02101,155
2,48-02101,158
2,48-02101,153
2,48-02101,159
2,48-02101,218
2,48-02101,210
2,48-02101,205
2,48-02101,198
2,48-02101,217
2,48-02101,208
2,48-02101,221
2,48-02101,198
2,48-02101,213
2,48-02101,193
2,48-02101,192
2,48-02101,214
2,48-02101,201
2,48-02101,201
2,48-02101,230
2,48-02101,231
2,48-02101,226
2,48-02101,229
2,48-02101,236
2,48-02101,231
2,48-02101,229
2,48-02101,236
3,48-02102,153
3,48-02102,149
3,48-02102,145
3,48-02102,149
3,48-02102,154
3,48-02102,147
3,48-02102,153
3,48-02102,148
3,48-02102,152
3,48-02102,148
3,48-02102,145
3,48-02102,144
3,48-02102,148
3,48-02102,154
3,48-02102,157
3,48-02102,158
3,48-02102,144
3,48-02102,153
3,48-02102,158
3,48-02102,151
3,48-02102,154
3,48-02102,157
3,48-02102,151
3,48-02102,150
2,48-02102,193
2,48-02102,197
2,48-02102,196
2,48-02102,195
2,48-02102,197
2,48-02102,197
2,48-02102,198
2,48-02102,197
2,48-02102,199
2,48-02102,195
2,48-02102,193
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
11,48-02102,61
4,48-02102,269
4,48-02102,261
4,48-02102,260
4,48-02102,261
4,48-02102,270
4,48-02102,269
4,48-02102,256
4,48-02102,270
4,48-02102,269
4,48-02102,290
4,48-02102,294
4,48-02102,288
4,48-02102,292
4,48-02102,289
4,48-02102,290
4,48-02102,288
4,48-02102,294
4,48-02102,294
4,48-02102,289
4,48-02102,293
4,48-02102,293
4,48-02102,289
4,48-02102,293
4,48-02102,292
4,48-02102,289
5,48-02102,333
5,48-02102,333
5,48-02102,333
5,48-02102,333
5,48-02102,333
5,48-02102,333
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02102,373
4,48-02101,287
4,48-02101,287
4,48-02101,286
4,48-02101,284
4,48-02101,282
4,48-02101,282
4,48-02101,286
4,48-02101,283
4,48-02101,287
4,48-02101,286
4,48-02101,284
4,48-02101,287
4,48-02101,280
4,48-02101,284
4,48-02101,283
4,48-02101,281
4,48-02101,282
4,48-02101,302
4,48-02101,295
4,48-02101,301
4,48-02101,318
4,48-02101,307
4,48-02101,310
4,48-02101,313
4,48-02101,302
4,48-02101,306
4,48-02101,288
4,48-02101,295
7,48-02101,396
7,48-02101,396
7,48-02101,396
7,48-02101,396
7,48-02101,396
7,48-02101,396
6,48-02101,415
6,48-02101,415
6,48-02101,415
6,48-02101,415
6,48-02101,415
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,307
6,48-02101,330
6,48-02101,330
6,48-02101,330
6,48-02101,330
6,48-02101,330
6,48-02101,330
7,48-02102,363
7,48-02102,363
7,48-02102,363
7,48-02102,363
7,48-02102,363
7,48-02102,363
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,81
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,88
4,48-02510,94
4,48-02510,94
4,48-02510,94
4,48-02510,94
4,48-02510,94
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,71
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,69
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,65
4,48-02510,76
4,48-02510,76
4,48-02510,76
4,48-02510,76
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,105
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,106
4,48-02510,110
4,48-02510,110
4,48-02510,110
4,48-02510,110
4,48-02510,110
4,48-02510,110
4,48-02510,110
4,48-02510,110
4,48-02510,110
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,50
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,51
4,48-02510,49
4,48-02510,49
4,48-02510,49
4,48-02510,49
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,55
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,54
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,61
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,56
4,48-02510,58
4,48-02510,58
4,48-02510,58
4,48-02510,58
4,48-02510,58
4,48-02510,58
4,48-02510,58
4,48-02510,58
4,48-02510,58
4,48-02510,59
4,48-02510,59
4,48-02510,59
4,48-02510,59
4,48-02510,59
4,48-02510,59
4,48-02510,59
4,48-02510,59
4,48-02510,59
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
4,48-02510,47
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,92
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,79
5,48-02510,75
5,48-02510,75
5,48-02510,75
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,65
5,48-02510,67
5,48-02510,67
5,48-02510,67
5,48-02510,67
5,48-02510,67
5,48-02510,112
5,48-02510,112
5,48-02510,112
5,48-02510,112
5,48-02510,112
5,48-02510,112
5,48-02510,112
5,48-02510,112
5,48-02510,97
5,48-02510,97
5,48-02510,97
5,48-02510,97
5,48-02510,97
5,48-02510,103
5,48-02510,103
5,48-02510,103
5,48-02510,103
5,48-02510,103
5,48-02510,19
5,48-02510,19
5,48-02510,19
5,48-02510,19
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,60
5,48-02510,61
5,48-02510,61
5,48-02510,61
5,48-02510,61
5,48-02510,61
5,48-02510,61
5,48-02510,61
5,48-02510,61
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,58
5,48-02510,59
5,48-02510,59
5,48-02510,59
5,48-02510,59
5,48-02510,59
5,48-02510,59
5,48-02510,59
5,48-02510,49
5,48-02510,49
5,48-02510,49
5,48-02510,49
5,48-02510,49
5,48-02510,49
5,48-02510,49
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,85
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,87
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,83
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,71
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,55
4,48-02507,54
4,48-02507,54
4,48-02507,54
4,48-02507,54
4,48-02507,54
4,48-02507,54
4,48-02507,54
4,48-02507,54
4,48-02507,39
4,48-02507,39
4,48-02507,39
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,47
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,46
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,27
4,48-02507,26
4,48-02507,26
4,48-02507,26
4,48-02507,26
4,48-02507,26
4,48-02507,26
4,48-02507,26
4,48-02507,26
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,57
5,48-02507,56
5,48-02507,56
5,48-02507,56
5,48-02507,56
5,48-02507,63
5,48-02507,63
5,48-02507,63
5,48-02507,61
5,48-02507,61
5,48-02507,61
5,48-02507,61
5,48-02507,61
5,48-02507,61
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,49
5,48-02507,50
5,48-02507,50
5,48-02507,50
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,51
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,46
5,48-02507,42
5,48-02507,42
5,48-02507,42
5,48-02507,42
5,48-02507,34
5,48-02507,34
5,48-02507,34
5,48-02507,34
5,48-02507,26
5,48-02507,26
5,48-02507,26
5,48-02507,26
5,48-02507,26
5,48-02507,26
5,48-02507,26
5,48-02507,27
5,48-02507,27
5,48-02507,27
5,48-02507,27
5,48-02507,27
5,48-02507,27
5,48-02507,24
5,48-02507,24
5,48-02507,24
5,48-02507,24
5,48-02507,97
5,48-02507,97
5,48-02507,97
5,48-02507,97
5,48-02507,97
5,48-02507,97
5,48-02507,97
5,48-02507,97
5,48-02507,97
5,48-02507,98
5,48-02507,98
5,48-02507,98
5,48-02507,98
5,48-02507,98
5,48-02507,98
5,48-02507,98
5,48-02507,102
5,48-02507,102
5,48-02507,102
5,48-02507,106
5,48-02507,106
5,48-02507,106
5,48-02507,106
5,48-02507,106
5,48-02507,106
5,48-02507,84
5,48-02507,84
5,48-02507,84
5,48-02507,84
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,72
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
5,48-02507,69
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,64
6,48-02510,73
6,48-02510,73
6,48-02510,73
6,48-02510,93
6,48-02510,93
6,48-02510,93
6,48-02510,93
6,48-02510,93
6,48-02510,93
6,48-02510,93
6,48-02510,89
6,48-02510,89
6,48-02510,89
6,48-02510,89
6,48-02510,89
6,48-02510,89
6,48-02510,104
6,48-02510,104
6,48-02510,104
6,48-02510,104
6,48-02510,104
6,48-02510,104
6,48-02510,104
6,48-02510,104
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
6,48-02510,108
7,48-02510,97
7,48-02510,97
7,48-02510,97
7,48-02510,97
7,48-02510,97
7,48-02510,71
7,48-02510,71
7,48-02510,71
7,48-02510,71
7,48-02510,71
7,48-02510,71
7,48-02510,71
7,48-02510,71
7,48-02510,71
6,48-02510,38
6,48-02510,38
6,48-02510,38
6,48-02510,38
6,48-02510,38
6,48-02510,38
6,48-02510,38
6,48-02510,38
6,48-02510,38
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,47
6,48-02510,56
6,48-02510,56
6,48-02510,56
6,48-02510,56
6,48-02510,56
6,48-02510,56
7,48-02510,60
7,48-02510,60
7,48-02510,60
7,48-02510,60
7,48-02510,60
7,48-02510,60
7,48-02510,60
5,48-02507,175
5,48-02507,175
5,48-02507,175
5,48-02507,175
5,48-02507,175
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
4,48-02507,188
5,48-02507,206
5,48-02507,206
5,48-02507,206
5,48-02507,206
5,48-02507,206
5,48-02507,203
5,48-02507,203
5,48-02507,203
5,48-02507,203
5,48-02507,203
5,48-02507,203
5,48-02507,203
5,48-02507,203
5,48-02507,203
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
5,48-02507,194
4,48-02507,193
4,48-02507,194
4,48-02507,193
4,48-02507,194
4,48-02507,194
4,48-02507,193
4,48-02507,192
4,48-02507,194
4,48-02507,195
4,48-02507,194
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,24
6,48-02507,55
6,48-02507,55
6,48-02507,55
6,48-02507,55
6,48-02507,55
6,48-02507,55
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,49
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
6,48-02507,63
7,48-02507,50
7,48-02507,50
7,48-02507,50
7,48-02507,50
7,48-02507,50
7,48-02507,50
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,67
6,48-02507,106
6,48-02507,106
6,48-02507,106
6,48-02507,106
6,48-02507,106
6,48-02507,106
6,48-02507,106
6,48-02507,106
6,48-02507,106
6,48-02507,106
4,48-02510,176
4,48-02510,177
4,48-02510,182
4,48-02510,176
4,48-02510,176
4,48-02510,177
7,48-02507,221
7,48-02507,221
7,48-02507,221
7,48-02507,221
7,48-02507,221
7,48-02507,221
6,48-02507,167
6,48-02507,167
6,48-02507,167
6,48-02507,167
6,48-02507,167
6,48-02507,167
6,48-02507,167
*2,48-02507,496
*2,48-02507,495
*3,48-02507,433
*3,48-02507,506
*3,48-02507,490
*3,48-02507,495
*2,48-02507,449
*2,48-02507,469
*2,48-02507,455
*2,48-02507,482
*2,48-02507,435
*2,48-02507,446
*2,48-02507,288
*3,48-02507,266
*3,48-02507,380
*2,48-02507,377
*3,48-02507,350
*3,48-02507,363
*2,48-02507,353
*2,48-02507,289
*2,48-02507,380
2,48-02510,339
2,48-02510,327
2,48-02510,341
2,48-02510,332
2,48-02510,322
2,48-02510,326
2,48-02510,348
2,48-02510,332
2,48-02510,321
2,48-02510,321
3,48-02510,278
3,48-02510,278
3,48-02510,278
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
7,48-02507,443
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
4,48-02516,541
*2,48-02516,606
*2,48-02516,546
*3,48-02516,548
*3,48-02516,570
*2,48-02516,537
*3,48-02516,628
*2,48-02516,560
*1,48-02101,1010
*5,48-02101,540
*2,48-02101,516
*1,48-02101,797
*1,48-02101,665
